TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000727"	"double-strand break repair via break-induced replication"	-0.957452326960514	3.58183592405765	0.0126556068532581	0.913623205533489	0.21496168	null
"GO:0001101"	"response to acid chemical"	-0.957452326960514	4.14170055699739	0.0459441299883672	0.919630480930923	0.39172741	null
"GO:0001503"	"ossification"	-0.903322064797839	4.18301346308193	0.050529590894329	0.919883396343406	0.47420183	null
"GO:0001508"	"action potential"	-0.936066164359662	3.59802407233419	0.0131363673965441	0.846386962947738	0.40805516	null
"GO:0140013"	"meiotic nuclear division"	140013	-0.879793751999089	4.47800342359814	0.0996666340081056	0.78320844234311	0.92226493	44772
"GO:0140014"	"mitotic nuclear division"	140014	-3.74182308692008	4.63463846325227	0.142951660853609	0.779579046265111	0.79706782	44772
"GO:0140694"	"non-membrane-bounded organelle assembly"	140694	-1.43721174196875	5.10264634127938	0.419955939125105	0.874489475872168	0.69502805	44772
"GO:1902410"	"mitotic cytokinetic process"	1902410	-1.91751378163984	3.35237549500052	0.00746007739581629	0.861156082028278	0.87596578	44772
"GO:1902850"	"microtubule cytoskeleton organization involved in mitosis"	1902850	-1.53812721325365	4.17687228640918	0.049820054644238	0.797615983762267	0.80212234	44772
"GO:1902969"	"mitotic DNA replication"	1902969	-0.938412017178844	3.8650447216931	0.0242966431806852	0.837855010085048	0.70887709	44772
"GO:1903046"	"meiotic cell cycle process"	1903046	-0.858458342779687	4.62336301929836	0.139287933954774	0.838319136721373	0.87764013	44772
"GO:0044872"	"lipoprotein localization"	-0.894853354298597	4.20300567472848	0.0529101844810828	0.97434623218473	0.44718354	null
"GO:0045229"	"external encapsulating structure organization"	-1.65998515960428	5.47962712876509	1.0004295346785	0.89542141934149	0.33812781	null
"GO:0045429"	"positive regulation of nitric oxide biosynthetic process"	-0.800887299262822	3.28757780907871	0.0064256133302631	0.823713410652652	0.48288672	null
"GO:1904407"	"positive regulation of nitric oxide metabolic process"	1904407	-0.794135740543003	3.29710365014926	0.00656818369827203	0.832755102478109	0.97444009	45429
"GO:0048262"	"determination of dorsal/ventral asymmetry"	-0.957452326960514	2.9415114326344	0.00289451002957672	0.857332098283544	0.39994728	null
"GO:0048263"	"determination of dorsal identity"	48263	-0.957452326960514	2.68484536164441	0.00160142994763523	0.86119197793114	0.77406049	48262
"GO:0048846"	"axon extension involved in axon guidance"	-1.65998515960428	2.74429298312268	0.00183683683434766	0.715769025568729	0.39031953	null
"GO:0007411"	"axon guidance"	7411	-0.824439215278202	4.53577499629203	0.113847412240064	0.66007492642758	0.76350334	48846
"GO:0016049"	"cell growth"	16049	-0.858458342779687	3.99699298189071	0.0329238082402026	0.972397193218404	0.72576547	48846
"GO:0048588"	"developmental cell growth"	48588	-0.832021020070568	3.83840827849419	0.0228510459608737	0.850533695227504	0.90758397	48846
"GO:0048675"	"axon extension"	48675	-0.957452326960514	3.44901531634779	0.00932012335983982	0.753573051396646	0.88971603	48846
"GO:0060560"	"developmental growth involved in morphogenesis"	60560	-0.832021020070568	4.02473188965525	0.0350955196598735	0.844059472394965	0.85980108	48846
"GO:0097485"	"neuron projection guidance"	97485	-0.823790229229369	4.5443409436938	0.116115275768392	0.660126491381622	0.93981892	48846
"GO:1902284"	"neuron projection extension involved in neuron projection guidance"	1902284	-1.65998515960428	2.74429298312268	0.00183683683434766	0.715769025568729	0.82346059	48846
"GO:1990138"	"neuron projection extension"	1990138	-0.900177465247094	3.5792117802315	0.0125793482843231	0.750453946107838	0.92325745	48846
"GO:0048863"	"stem cell differentiation"	-0.814926385988537	4.07081335970272	0.0390244937550034	0.86570645712953	0.49183545	null
"GO:0050919"	"negative chemotaxis"	-1.49090620475839	3.18723861983148	0.00509937734878465	0.92057014917949	0.49185446	null
"GO:0050922"	"negative regulation of chemotaxis"	-1.24655597684614	3.29776051109913	0.00657813046813312	0.770989433322565	0.40135116	null
"GO:0010935"	"regulation of macrophage cytokine production"	10935	-0.816064561842622	3.17897694729317	0.00500322524012746	0.85033865579425	0.87261744	50922
"GO:0014911"	"positive regulation of smooth muscle cell migration"	14911	-0.794135740543003	2.93901977644867	0.00287793207980824	0.822867968809772	0.93219386	50922
"GO:0014912"	"negative regulation of smooth muscle cell migration"	14912	-0.80147708590877	2.92427928606188	0.00278177997115105	0.79487380312208	0.75121207	50922
"GO:0030194"	"positive regulation of blood coagulation"	30194	-0.858458342779687	3.32531037171106	0.00700915716211362	0.751235602286091	0.59035752	50922
"GO:0031664"	"regulation of lipopolysaccharide-mediated signaling pathway"	31664	-0.858458342779687	2.99519629159718	0.00327580287425178	0.838739423483141	0.56785459	50922
"GO:0032735"	"positive regulation of interleukin-12 production"	32735	-0.800887299262822	3.19920647916166	0.00524194771679358	0.810308896266587	0.72038274	50922
"GO:0043409"	"negative regulation of MAPK cascade"	43409	-0.892310154716181	3.97927514759102	0.0316075190285852	0.742840317636437	0.84048187	50922
"GO:0050820"	"positive regulation of coagulation"	50820	-0.849955131790544	3.34262004255335	0.00729429789813148	0.811379560705086	0.8675074	50922
"GO:0050920"	"regulation of chemotaxis"	50920	-0.832021020070568	4.06829720503145	0.0387990336381521	0.820615506833084	0.71370738	50922
"GO:0060907"	"positive regulation of macrophage cytokine production"	60907	-0.880360251308262	2.96284268120124	0.00304039598753935	0.813422555516508	0.89795227	50922
"GO:0061081"	"positive regulation of myeloid leukocyte cytokine production involved in immune response"	61081	-0.832021020070568	3.09656243837414	0.00413785626221277	0.810662447131728	0.60844871	50922
"GO:0070372"	"regulation of ERK1 and ERK2 cascade"	70372	-0.961409181098908	4.11203495117343	0.0429103651807353	0.814065481826898	0.80475136	50922
"GO:0070373"	"negative regulation of ERK1 and ERK2 cascade"	70373	-1.16313838298424	3.67440181284528	0.0156628469412605	0.752230369790818	0.58767911	50922
"GO:0090288"	"negative regulation of cellular response to growth factor stimulus"	90288	-0.957452326960514	3.85715150268749	0.0238589853067973	0.763549758653535	0.63195196	50922
"GO:1900048"	"positive regulation of hemostasis"	1900048	-0.858458342779687	3.32531037171106	0.00700915716211362	0.808106535780642	0.8796221	50922
"GO:1900746"	"regulation of vascular endothelial growth factor signaling pathway"	1900746	-0.859712863558038	3.03941411917614	0.00362725540934356	0.832862112014015	0.96609566	50922
"GO:1900747"	"negative regulation of vascular endothelial growth factor signaling pathway"	1900747	-0.926589565033272	2.73239375982297	0.00178710298504221	0.774540614857444	0.74593519	50922
"GO:1902547"	"regulation of cellular response to vascular endothelial growth factor stimulus"	1902547	-0.858458342779687	3.07298474462793	0.00391902732526882	0.847782468340005	0.77761783	50922
"GO:1902548"	"negative regulation of cellular response to vascular endothelial growth factor stimulus"	1902548	-0.913131289820679	2.7979596437372	0.00207887490096747	0.788330872548758	0.93459993	50922
"GO:2001222"	"regulation of neuron migration"	2001222	-0.782233997990882	3.34752515999869	0.00737718764697389	0.862359635916711	0.7184181	50922
"GO:2001224"	"positive regulation of neuron migration"	2001224	-0.913131289820679	2.75281643118827	0.00187330832383831	0.827853478847743	0.60826798	50922
"GO:0051246"	"regulation of protein metabolic process"	-0.957452326960514	5.86160131214597	2.41080192682195	0.828730040698824	0.22827363	null
"GO:0051258"	"protein polymerization"	-1.06225966742631	4.59150980899465	0.129437316202343	0.897834398995105	0.41772395	null
"GO:0051291"	"protein heterooligomerization"	-0.859712863558038	3.11892575282578	0.00435668519915671	0.914663852693564	0.49659713	null
"GO:0051290"	"protein heterotetramerization"	51290	-0.930931245874371	2.79448804665917	0.00206229695119899	0.91778617458004	0.58949449	51291
"GO:0051302"	"regulation of cell division"	-0.880829213802554	4.52850533914635	0.111957525966457	0.856699481851544	0.19287484	null
"GO:0051784"	"negative regulation of nuclear division"	-2.4611877969699	4.05888133934956	0.0379668205597744	0.69808724770045	0.17800808	null
"GO:0001558"	"regulation of cell growth"	1558	-0.907289498502251	4.3472714548096	0.0737586141099241	0.756917764982057	0.82522774	51784
"GO:0007026"	"negative regulation of microtubule depolymerization"	7026	-0.859712863558038	3.21774707326279	0.00547072342359861	0.72713383637418	0.81570589	51784
"GO:0007088"	"regulation of mitotic nuclear division"	7088	-1.82276431083583	4.21338492491639	0.0541900022032095	0.657077273142123	0.96060242	51784
"GO:0008361"	"regulation of cell size"	8361	-1.44470246696381	4.01899159470561	0.0346346526563098	0.772669477102162	0.68164566	51784
"GO:0010639"	"negative regulation of organelle organization"	10639	-1.49090620475839	4.71525102887885	0.172108958906412	0.678971835977025	0.86865958	51784
"GO:0010977"	"negative regulation of neuron projection development"	10977	-0.945921685202383	3.65877432084436	0.0151091434189933	0.71983070336297	0.89352277	51784
"GO:0030308"	"negative regulation of cell growth"	30308	-0.884723712422958	3.84683175282326	0.0232986506046227	0.719642862843024	0.92121539	51784
"GO:0030516"	"regulation of axon extension"	30516	-1.06645392769192	3.61689542640076	0.0137199112283946	0.673289306761418	0.91155291	51784
"GO:0030517"	"negative regulation of axon extension"	30517	-1.52042782744525	3.11693964655076	0.00433679165943454	0.618765152533388	0.93469526	51784
"GO:0031111"	"negative regulation of microtubule polymerization or depolymerization"	31111	-0.809451074007463	3.35044185653506	0.00742692149627933	0.72299192363173	0.85275553	51784
"GO:0031114"	"regulation of microtubule depolymerization"	31114	-0.846162969922921	3.32878720035453	0.00706552219132645	0.782635549517706	0.83929805	51784
"GO:0031345"	"negative regulation of cell projection organization"	31345	-0.879793751999089	3.88581337466049	0.0254869399740621	0.714483859516813	0.80044419	51784
"GO:0032535"	"regulation of cellular component size"	32535	-0.957452326960514	4.77535554829055	0.197655579499641	0.749678437348058	0.82940462	51784
"GO:0033044"	"regulation of chromosome organization"	33044	-1.91801414171411	4.56102979074587	0.120664265184863	0.752946731894137	0.71491858	51784
"GO:0045926"	"negative regulation of growth"	45926	-0.813100678950578	4.06587835285739	0.0385835202911618	0.77792010807269	0.87085857	51784
"GO:0048640"	"negative regulation of developmental growth"	48640	-0.957452326960514	3.70397882500839	0.0167669383958413	0.769261479479561	0.77365272	51784
"GO:0048841"	"regulation of axon extension involved in axon guidance"	48841	-1.69269295555164	3.02201573981772	0.00348468504133463	0.694184882345775	0.51060492	51784
"GO:0048843"	"negative regulation of axon extension involved in axon guidance"	48843	-1.82317453745174	2.81157500587059	0.0021451867000414	0.599838508127691	0.84636458	51784
"GO:0050768"	"negative regulation of neurogenesis"	50768	-0.936066164359662	3.72737856945149	0.0176953035828762	0.743716987267943	0.93409458	51784
"GO:0050770"	"regulation of axonogenesis"	50770	-0.925318331326994	3.74538712132001	0.0184446269124116	0.76446832004997	0.56225302	51784
"GO:0050771"	"negative regulation of axonogenesis"	50771	-1.27617970597652	3.25863728272408	0.00601116458605108	0.697888631195517	0.85947468	51784
"GO:0051783"	"regulation of nuclear division"	51783	-1.65998515960428	4.26587865956282	0.0611527411059714	0.762458903214245	0.73905367	51784
"GO:0060236"	"regulation of mitotic spindle organization"	60236	-0.795693510360058	3.73901824588348	0.0181760641261622	0.682062921627907	0.87690641	51784
"GO:0061387"	"regulation of extent of cell growth"	61387	-0.972050335297645	3.68663626926229	0.0161104515850095	0.684526772697742	0.83854184	51784
"GO:0070507"	"regulation of microtubule cytoskeleton organization"	70507	-0.926589565033272	4.26979304386123	0.0617064446282386	0.757597946978757	0.73952578	51784
"GO:0090224"	"regulation of spindle organization"	90224	-0.782233997990882	3.75427186868346	0.0188259197570866	0.681482026499776	0.87883555	51784
"GO:1900225"	"regulation of NLRP3 inflammasome complex assembly"	1900225	-0.896327423197367	2.89486965674525	0.00259942252369776	0.805021023020619	0.50248657	51784
"GO:1900227"	"positive regulation of NLRP3 inflammasome complex assembly"	1900227	-0.957452326960514	2.68752896121463	0.00161137671749632	0.768902780329106	0.5776143	51784
"GO:1901889"	"negative regulation of cell junction assembly"	1901889	-0.838382887359432	3.11693964655076	0.00433679165943454	0.739766263930598	0.67912915	51784
"GO:2001251"	"negative regulation of chromosome organization"	2001251	-2.00666044004705	4.15848311269925	0.0477544421030853	0.69166541727069	0.81863251	51784
"GO:0060100"	"positive regulation of phagocytosis, engulfment"	-0.957452326960514	2.66558099101795	0.00153180255860761	0.749210509703098	0.4884729	null
"GO:0010765"	"positive regulation of sodium ion transport"	10765	-0.832021020070568	3.05994188806195	0.00380298167688946	0.823174116202565	0.62058409	60100
"GO:0060099"	"regulation of phagocytosis, engulfment"	60099	-0.930931245874371	2.74115159885178	0.00182357447453287	0.78262043803316	0.99025557	60100
"GO:1905155"	"positive regulation of membrane invagination"	1905155	-0.957452326960514	2.66558099101795	0.00153180255860761	0.766444600220563	0.98246886	60100
"GO:0060325"	"face morphogenesis"	-0.849955131790544	3.18667386749975	0.00509274616887725	0.863550035767915	0.47989543	null
"GO:0021591"	"ventricular system development"	21591	-0.846162969922921	3.26150077319828	0.00605095166549543	0.835012060303208	0.67314931	60325
"GO:0021762"	"substantia nigra development"	21762	-0.794135740543003	1.92941892571429	0.000278509556110475	0.856590091333685	0.58176318	60325
"GO:0060323"	"head morphogenesis"	60323	-0.819831178820255	3.27067883614471	0.00618025967368958	0.862268272341192	0.95074552	60325
"GO:0060828"	"regulation of canonical Wnt signaling pathway"	-1.12781599493407	4.24407910667239	0.0581587633777838	0.812898827395016	0.48376099	null
"GO:0030111"	"regulation of Wnt signaling pathway"	30111	-0.957452326960514	4.49869642185755	0.104530604470178	0.809327228483524	0.63420838	60828
"GO:0030178"	"negative regulation of Wnt signaling pathway"	30178	-0.896327423197367	4.27258414911004	0.0621043154226822	0.735107254140557	0.9244083	60828
"GO:0090090"	"negative regulation of canonical Wnt signaling pathway"	90090	-0.949080640136805	4.01602996307602	0.0343992457695973	0.743590968594941	0.88900244	60828
"GO:0061383"	"trabecula morphogenesis"	-0.782233997990882	3.27806733088866	0.00628635855220786	0.866969733543423	0.48514881	null
"GO:0061430"	"bone trabecula morphogenesis"	-0.957452326960514	2.66275783168157	0.00152185578874652	0.871439999122298	0.42421675	null
"GO:0060343"	"trabecula formation"	60343	-0.862902915021512	2.95999483832842	0.00302050244781717	0.850551483733125	0.89988015	61430
"GO:0060346"	"bone trabecula formation"	60346	-0.957452326960514	2.53147891704225	0.00112398499430299	0.832394831895931	0.86032443	61430
"GO:0070371"	"ERK1 and ERK2 cascade"	-1.5753358191737	3.29534714833362	0.00654165897864246	0.822956689415282	0.15818121	null
"GO:0070979"	"protein K11-linked ubiquitination"	-0.849955131790544	3.29512708525219	0.00653834338868876	0.993006677546399	0.15376392	null
"GO:0071230"	"cellular response to amino acid stimulus"	-1.15127076406058	3.79553244271015	0.0207025436708786	0.887132088436711	0.2071319	null
"GO:0000302"	"response to reactive oxygen species"	302	-0.859712863558038	4.63187987387384	0.14204650479625	0.89190544505878	0.68210715	71230
"GO:0000303"	"response to superoxide"	303	-0.858458342779687	4.49778632672197	0.104311775533234	0.889519597996336	0.99857907	71230
"GO:0000305"	"response to oxygen radical"	305	-0.858458342779687	4.49784153832666	0.104325037893049	0.890160638105289	0.95320674	71230
"GO:0019430"	"removal of superoxide radicals"	19430	-0.884723712422958	4.49483612403431	0.103605554873097	0.87644660826677	0.77134972	71230
"GO:0031960"	"response to corticosteroid"	31960	-0.913131289820679	3.502836638621	0.0105502072326611	0.913873882938272	0.56266988	71230
"GO:0032493"	"response to bacterial lipoprotein"	32493	-0.957452326960514	2.64640372622307	0.00146549075953369	0.920213499002355	0.70227049	71230
"GO:0033194"	"response to hydroperoxide"	33194	-0.924910805147361	2.82216807936802	0.00219823613930053	0.914205941925113	0.53407653	71230
"GO:0034599"	"cellular response to oxidative stress"	34599	-0.766184785764739	4.7593429464478	0.190500536379565	0.883777878806692	0.93443868	71230
"GO:0038084"	"vascular endothelial growth factor signaling pathway"	38084	-0.766184785764739	3.57345182203549	0.0124135687866383	0.801252312418634	0.69662522	71230
"GO:0043200"	"response to amino acid"	43200	-0.957452326960514	3.84769602073417	0.0233450688639744	0.900352475225091	0.91677207	71230
"GO:0055094"	"response to lipoprotein particle"	55094	-0.832021020070568	2.96848294855394	0.0030801830669837	0.916658320185562	0.62506548	71230
"GO:0070391"	"response to lipoteichoic acid"	70391	-0.957452326960514	2.57634135020579	0.00124666182258974	0.912787647704307	0.69715963	71230
"GO:0070849"	"response to epidermal growth factor"	70849	-0.782233997990882	3.17084820364331	0.00491038872142397	0.935672923772781	0.6603869	71230
"GO:0071223"	"cellular response to lipoteichoic acid"	71223	-0.957452326960514	2.57518784492766	0.00124334623263605	0.906222322427387	0.55172887	71230
"GO:0071229"	"cellular response to acid chemical"	71229	-1.09437466179318	3.83308333417834	0.0225725364047632	0.908133222158345	0.91024727	71230
"GO:0071364"	"cellular response to epidermal growth factor stimulus"	71364	-0.795693510360058	3.12287092286444	0.00439647227860107	0.935832302159259	0.55601898	71230
"GO:0071404"	"cellular response to low-density lipoprotein particle stimulus"	71404	-0.889560429022205	2.96848294855394	0.0030801830669837	0.909731978725239	0.62506548	71230
"GO:0071450"	"cellular response to oxygen radical"	71450	-0.876327032158823	4.49564145324872	0.103797859090411	0.880112310335762	0.99808546	71230
"GO:0071451"	"cellular response to superoxide"	71451	-0.876327032158823	4.49564145324872	0.103797859090411	0.880108822204055	0.99882723	71230
"GO:0140052"	"cellular response to oxidised low-density lipoprotein particle stimulus"	140052	-0.957452326960514	2.60638136511061	0.00133618275133954	0.913242923401725	0.96132477	71230
"GO:1904646"	"cellular response to amyloid-beta"	1904646	-0.790398024577788	3.06333335895175	0.00383282198647272	0.899535794754501	0.7026596	71230
"GO:0071402"	"cellular response to lipoprotein particle stimulus"	-0.816064561842622	3.03059972196595	0.00355431243036225	0.944590628863183	0.18877198	null
"GO:0071526"	"semaphorin-plexin signaling pathway"	-1.533404115089	4.00518051250378	0.0335504547414511	0.805920019309759	0.26127888	null
"GO:0016055"	"Wnt signaling pathway"	16055	-1.23374261184851	4.72444791446434	0.175792579344969	0.778182172558177	0.59857898	71526
"GO:0060070"	"canonical Wnt signaling pathway"	60070	-0.972050335297645	3.96604782107645	0.0306592603018281	0.799454456246923	0.87713212	71526
"GO:0198738"	"cell-cell signaling by wnt"	198738	-1.23208968443568	4.72547058319046	0.176207028089181	0.949469520552265	0.84219072	71526
"GO:0086067"	"AV node cell to bundle of His cell communication"	-0.957452326960514	2.59769518592551	0.00130965803170997	0.842641499251034	0.21288639	null
"GO:0086016"	"AV node cell action potential"	86016	-0.957452326960514	2.39269695325967	0.000815635128609248	0.807627852050747	0.87234615	86067
"GO:0086019"	"cell-cell signaling involved in cardiac conduction"	86019	-0.816064561842622	2.96614173273903	0.00306360511721522	0.830872917167659	0.92570257	86067
"GO:0086027"	"AV node cell to bundle of His cell signaling"	86027	-0.957452326960514	2.39269695325967	0.000815635128609248	0.840477777825602	0.95957045	86067
"GO:0086091"	"regulation of heart rate by cardiac conduction"	86091	-0.800887299262822	3.18440748541232	0.00506622144924768	0.82633490074905	0.88213697	86067
"GO:0090077"	"foam cell differentiation"	-0.812634855996497	2.33645973384853	0.000716167429998364	0.889871989719687	0.36021498	null
"GO:0090235"	"regulation of metaphase plate congression"	-0.957452326960514	2.79726754083072	0.00207555931101378	0.868231970117419	0.13314962	null
"GO:0097009"	"energy homeostasis"	-0.795693510360058	3.25406445291434	0.00594816837693085	0.926175530864987	0.45228602	null
"GO:0097242"	"amyloid-beta clearance"	-0.812634855996497	2.89817648349768	0.00261931606341994	0.93116033218583	0.39564529	null
"GO:0140632"	"inflammasome complex assembly"	-0.880360251308262	2.26951294421792	0.000613384141433784	0.92331034118051	0.44439914	null
"GO:1900272"	"negative regulation of long-term synaptic potentiation"	-0.957452326960514	2.47712125471966	0.000991361396155142	0.78073641725705	0.36219584	null
"GO:1900271"	"regulation of long-term synaptic potentiation"	1900271	-0.786801116463643	3.05842602445701	0.00378971931707467	0.824024539063073	0.75390222	1900272
"GO:1901987"	"regulation of cell cycle phase transition"	-3.77039735499427	4.80702060544357	0.212605574600857	0.696460913657296	0	null
"GO:0000075"	"cell cycle checkpoint signaling"	75	-2.29578343561546	4.55354322208026	0.118601968233664	0.590473441605533	0.97063646	1901987
"GO:0000076"	"DNA replication checkpoint signaling"	76	-0.924910805147361	3.64236558084497	0.0145488087168186	0.633380627287069	0.79842161	1901987
"GO:0007063"	"regulation of sister chromatid cohesion"	7063	-0.894853354298597	3.4345689040342	0.00901508908409977	0.689829705840149	0.72430219	1901987
"GO:0007093"	"mitotic cell cycle checkpoint signaling"	7093	-1.65998515960428	4.30941722577814	0.0676015635659104	0.495330910199014	0.9632063	1901987
"GO:0007094"	"mitotic spindle assembly checkpoint signaling"	7094	-2.65426573919232	3.98944981766669	0.0323568423581205	0.462647687991071	0.94868183	1901987
"GO:0007096"	"regulation of exit from mitosis"	7096	-2.14447243752144	3.61246596395314	0.0135806564503393	0.729739786787719	0.74401165	1901987
"GO:0010948"	"negative regulation of cell cycle process"	10948	-2.4611877969699	4.65902198291607	0.151207479838312	0.641461660925078	0.95635268	1901987
"GO:0010965"	"regulation of mitotic sister chromatid separation"	10965	-2.89956891617987	4.10081839573154	0.0418162204960156	0.704699057017954	0.97806585	1901987
"GO:0030071"	"regulation of mitotic metaphase/anaphase transition"	30071	-2.89956891617987	4.31925184114025	0.0691499440742865	0.636568107798619	0.90420891	1901987
"GO:0031577"	"spindle checkpoint signaling"	31577	-2.65426573919232	3.99611747613729	0.0328574964411286	0.617709767099407	0.79038871	1901987
"GO:0032465"	"regulation of cytokinesis"	32465	-1.06156196233877	4.11494441571258	0.0431988215067069	0.72221073324453	0.80594751	1901987
"GO:0032467"	"positive regulation of cytokinesis"	32467	-0.786801116463643	3.5399538416564	0.0114918347795108	0.702980600798075	0.855615	1901987
"GO:0033045"	"regulation of sister chromatid segregation"	33045	-2.81589912454893	4.3392526340327	0.0724091689987697	0.644439346031909	0.98761713	1901987
"GO:0033046"	"negative regulation of sister chromatid segregation"	33046	-2.65426573919232	3.99860802931509	0.0330464850684893	0.613817356288488	0.99683661	1901987
"GO:0033047"	"regulation of mitotic sister chromatid segregation"	33047	-2.58849780924879	4.07889161984022	0.0397572391347703	0.655540531425945	0.9565713	1901987
"GO:0033048"	"negative regulation of mitotic sister chromatid segregation"	33048	-2.65426573919232	3.99860802931509	0.0330464850684893	0.613285141445825	0.99966954	1901987
"GO:0040020"	"regulation of meiotic nuclear division"	40020	-0.838382887359432	3.26717172840301	0.00613052582438414	0.695947510694533	0.92877947	1901987
"GO:0045786"	"negative regulation of cell cycle"	45786	-2.07290985461369	4.75007619956784	0.186478725765731	0.659751383162641	0.82005609	1901987
"GO:0045787"	"positive regulation of cell cycle"	45787	-0.957452326960514	4.40159007240666	0.0835860227326794	0.694230232950516	0.7703567	1901987
"GO:0045839"	"negative regulation of mitotic nuclear division"	45839	-2.58849780924879	4.03229634473947	0.035712219391261	0.619260193274865	0.98578351	1901987
"GO:0045841"	"negative regulation of mitotic metaphase/anaphase transition"	45841	-2.65426573919232	3.99743007379747	0.0329569641397395	0.604624207522982	0.99818737	1901987
"GO:0045930"	"negative regulation of mitotic cell cycle"	45930	-1.93878041738895	4.44579095644005	0.0925414311976126	0.654944786142696	0.92365944	1901987
"GO:0045931"	"positive regulation of mitotic cell cycle"	45931	-0.957452326960514	3.81571053978896	0.0216872738871264	0.699306992779707	0.88975398	1901987
"GO:0051447"	"negative regulation of meiotic cell cycle"	51447	-0.926589565033272	3.13097669160562	0.00447936202744347	0.709145306931818	0.63091351	1901987
"GO:0051983"	"regulation of chromosome segregation"	51983	-2.65426573919232	4.36586221540256	0.0769846831348704	0.714198913718382	0.84090043	1901987
"GO:0051984"	"positive regulation of chromosome segregation"	51984	-0.876327032158823	3.14082218010931	0.00458214531600805	0.705394999999395	0.74677984	1901987
"GO:0051985"	"negative regulation of chromosome segregation"	51985	-2.63304608659921	4.00389116623691	0.0334509870428402	0.655729710571708	0.93770127	1901987
"GO:0051987"	"positive regulation of attachment of spindle microtubules to kinetochore"	51987	-0.957452326960514	2.75663610824585	0.00188988627360679	0.717524194496003	0.65785213	1901987
"GO:0051988"	"regulation of attachment of spindle microtubules to kinetochore"	51988	-0.913131289820679	3.34143452457814	0.00727440435840931	0.748452571513859	0.71439339	1901987
"GO:0071173"	"spindle assembly checkpoint signaling"	71173	-2.65426573919232	3.98944981766669	0.0323568423581205	0.616753372342717	0.99841988	1901987
"GO:0071174"	"mitotic spindle checkpoint signaling"	71174	-2.65426573919232	3.99405306358768	0.0327016637133049	0.512658269924585	0.99841988	1901987
"GO:0090068"	"positive regulation of cell cycle process"	90068	-1.12781599493407	4.23057663626874	0.056378291572649	0.679942528505696	0.82168722	1901987
"GO:0090231"	"regulation of spindle checkpoint"	90231	-0.894853354298597	3.26410915630581	0.00608742315498609	0.70673992521304	0.95457195	1901987
"GO:0090232"	"positive regulation of spindle checkpoint"	90232	-0.957452326960514	2.67760695272049	0.00157490522800566	0.697600633502533	0.97037244	1901987
"GO:0090266"	"regulation of mitotic cell cycle spindle assembly checkpoint"	90266	-0.894853354298597	3.26410915630581	0.00608742315498609	0.640080041785678	0.90671632	1901987
"GO:0090267"	"positive regulation of mitotic cell cycle spindle assembly checkpoint"	90267	-0.957452326960514	2.67760695272049	0.00157490522800566	0.636237572054996	0.93483345	1901987
"GO:1901970"	"positive regulation of mitotic sister chromatid separation"	1901970	-0.913131289820679	3.12254352406875	0.00439315668864737	0.704111983810385	0.71514863	1901987
"GO:1901976"	"regulation of cell cycle checkpoint"	1901976	-0.775625048419811	3.45514952117983	0.00945274695798766	0.706894069682937	0.72652889	1901987
"GO:1901978"	"positive regulation of cell cycle checkpoint"	1901978	-0.904357348038648	2.81954393554187	0.00218497377948575	0.693950409257126	0.6635049	1901987
"GO:1901988"	"negative regulation of cell cycle phase transition"	1901988	-2.65426573919232	4.6026458934835	0.132799324415391	0.638073284007113	0.93146924	1901987
"GO:1901989"	"positive regulation of cell cycle phase transition"	1901989	-0.957452326960514	3.93575910374531	0.0285936477606754	0.683942457097151	0.90548105	1901987
"GO:1901990"	"regulation of mitotic cell cycle phase transition"	1901990	-3.61814654568915	4.63036684575141	0.141552481893149	0.693369446015076	0.88118458	1901987
"GO:1901991"	"negative regulation of mitotic cell cycle phase transition"	1901991	-2.25764232350946	4.35623625728977	0.0752970478484391	0.645536236764563	0.93871658	1901987
"GO:1901992"	"positive regulation of mitotic cell cycle phase transition"	1901992	-1.02725837170919	3.70035752782266	0.0166276836177861	0.689857606120859	0.8751477	1901987
"GO:1902099"	"regulation of metaphase/anaphase transition of cell cycle"	1902099	-2.89956891617987	4.32277731470321	0.0697135943664148	0.639532178591805	0.99350544	1901987
"GO:1902100"	"negative regulation of metaphase/anaphase transition of cell cycle"	1902100	-2.65426573919232	4.00216606175651	0.0333183634446924	0.619451763070558	0.95049951	1901987
"GO:1902412"	"regulation of mitotic cytokinesis"	1902412	-0.957452326960514	3.51295107997249	0.0107988764791883	0.741670526369353	0.73285635	1901987
"GO:1902806"	"regulation of cell cycle G1/S phase transition"	1902806	-0.858458342779687	4.00612360621185	0.0336233977204324	0.720195848454003	0.79167569	1901987
"GO:1903504"	"regulation of mitotic spindle checkpoint"	1903504	-0.894853354298597	3.26410915630581	0.00608742315498609	0.703885580665138	0.99993913	1901987
"GO:1905818"	"regulation of chromosome separation"	1905818	-2.78312113462077	4.11899180019598	0.0436033234810578	0.706310824618722	0.95425465	1901987
"GO:1905819"	"negative regulation of chromosome separation"	1905819	-2.63304608659921	4.00333125856133	0.0334078843734422	0.652323965696791	0.99882581	1901987
"GO:1905820"	"positive regulation of chromosome separation"	1905820	-0.859712863558038	3.22891340599469	0.00561329379160755	0.700661021934298	0.78043982	1901987
"GO:2000045"	"regulation of G1/S transition of mitotic cell cycle"	2000045	-0.889560429022205	3.96609477944617	0.0306625758917818	0.717726938018672	0.78655218	1901987
